max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy
5,sqrt,4,10,5,0.6431372549019608
5,sqrt,4,10,6,0.6235294117647059
5,sqrt,4,10,7,0.6549019607843137
5,sqrt,4,10,8,0.6196078431372549
5,sqrt,4,10,9,0.611764705882353
5,sqrt,4,10,10,0.6
5,sqrt,4,10,11,0.6470588235294118
5,sqrt,4,10,12,0.6509803921568628
5,sqrt,4,10,13,0.6235294117647059
5,sqrt,4,10,14,0.6666666666666666
5,sqrt,4,10,15,0.6705882352941176
5,sqrt,4,10,16,0.6431372549019608
5,sqrt,4,10,50,0.6509803921568628
5,sqrt,4,10,100,0.6784313725490196
5,sqrt,4,10,1000,0.6666666666666666
5,log2,1,2,1,0.5803921568627451
5,log2,1,2,2,0.5764705882352941
5,log2,1,2,3,0.6078431372549019
5,log2,1,2,4,0.5764705882352941
5,log2,1,2,5,0.6470588235294118
5,log2,1,2,6,0.6352941176470588
5,log2,1,2,7,0.6470588235294118
5,log2,1,2,8,0.6431372549019608
5,log2,1,2,9,0.6509803921568628
5,log2,1,2,10,0.6196078431372549
5,log2,1,2,11,0.6392156862745098
5,log2,1,2,12,0.6588235294117647
5,log2,1,2,13,0.6666666666666666
5,log2,1,2,14,0.6392156862745098
5,log2,1,2,15,0.6509803921568628
5,log2,1,2,16,0.6431372549019608
5,log2,1,2,50,0.6509803921568628
5,log2,1,2,100,0.6666666666666666
5,log2,1,2,1000,0.6862745098039216
5,log2,1,5,1,0.6431372549019608
5,log2,1,5,2,0.6352941176470588
5,log2,1,5,3,0.6627450980392157
5,log2,1,5,4,0.6627450980392157
5,log2,1,5,5,0.6313725490196078
5,log2,1,5,6,0.6352941176470588
5,log2,1,5,7,0.6039215686274509
5,log2,1,5,8,0.6
5,log2,1,5,9,0.6509803921568628
5,log2,1,5,10,0.6470588235294118
5,log2,1,5,11,0.6352941176470588
5,log2,1,5,12,0.6588235294117647
5,log2,1,5,13,0.6313725490196078
5,log2,1,5,14,0.6666666666666666
5,log2,1,5,15,0.6588235294117647
5,log2,1,5,16,0.6235294117647059
5,log2,1,5,50,0.6549019607843137
5,log2,1,5,100,0.6705882352941176
5,log2,1,5,1000,0.6745098039215687
5,log2,1,10,1,0.5725490196078431
5,log2,1,10,2,0.5490196078431373
5,log2,1,10,3,0.6
5,log2,1,10,4,0.592156862745098
5,log2,1,10,5,0.6313725490196078
5,log2,1,10,6,0.6509803921568628
5,log2,1,10,7,0.6352941176470588
5,log2,1,10,8,0.6470588235294118
5,log2,1,10,9,0.6823529411764706
5,log2,1,10,10,0.6549019607843137
5,log2,1,10,11,0.6627450980392157
5,log2,1,10,12,0.6392156862745098
5,log2,1,10,13,0.6431372549019608
5,log2,1,10,14,0.6588235294117647
5,log2,1,10,15,0.611764705882353
5,log2,1,10,16,0.6588235294117647
5,log2,1,10,50,0.6666666666666666
5,log2,1,10,100,0.6549019607843137
5,log2,1,10,1000,0.6823529411764706
5,log2,2,2,1,0.596078431372549
5,log2,2,2,2,0.592156862745098
5,log2,2,2,3,0.6627450980392157
5,log2,2,2,4,0.6
5,log2,2,2,5,0.5725490196078431
5,log2,2,2,6,0.6352941176470588
5,log2,2,2,7,0.6431372549019608
5,log2,2,2,8,0.6588235294117647
5,log2,2,2,9,0.6039215686274509
5,log2,2,2,10,0.6431372549019608
5,log2,2,2,11,0.6470588235294118
5,log2,2,2,12,0.6352941176470588
5,log2,2,2,13,0.6235294117647059
5,log2,2,2,14,0.6627450980392157
5,log2,2,2,15,0.6705882352941176
5,log2,2,2,16,0.6313725490196078
5,log2,2,2,50,0.6588235294117647
5,log2,2,2,100,0.6745098039215687
5,log2,2,2,1000,0.6509803921568628
5,log2,2,5,1,0.5803921568627451
5,log2,2,5,2,0.592156862745098
5,log2,2,5,3,0.592156862745098
5,log2,2,5,4,0.6509803921568628
5,log2,2,5,5,0.5882352941176471
5,log2,2,5,6,0.596078431372549
5,log2,2,5,7,0.6352941176470588
5,log2,2,5,8,0.6431372549019608
5,log2,2,5,9,0.6470588235294118
5,log2,2,5,10,0.6235294117647059
5,log2,2,5,11,0.6862745098039216
5,log2,2,5,12,0.6549019607843137
5,log2,2,5,13,0.6196078431372549
5,log2,2,5,14,0.6705882352941176
5,log2,2,5,15,0.6705882352941176
5,log2,2,5,16,0.6431372549019608
5,log2,2,5,50,0.6352941176470588
5,log2,2,5,100,0.6627450980392157
5,log2,2,5,1000,0.6823529411764706
5,log2,2,10,1,0.596078431372549
5,log2,2,10,2,0.5568627450980392
5,log2,2,10,3,0.6039215686274509
5,log2,2,10,4,0.615686274509804
5,log2,2,10,5,0.6078431372549019
5,log2,2,10,6,0.6352941176470588
5,log2,2,10,7,0.6509803921568628
5,log2,2,10,8,0.6274509803921569
5,log2,2,10,9,0.6313725490196078
5,log2,2,10,10,0.6470588235294118
5,log2,2,10,11,0.6549019607843137
5,log2,2,10,12,0.6588235294117647
5,log2,2,10,13,0.6666666666666666
5,log2,2,10,14,0.6431372549019608
5,log2,2,10,15,0.6627450980392157
5,log2,2,10,16,0.6235294117647059
5,log2,2,10,50,0.6666666666666666
5,log2,2,10,100,0.6705882352941176
5,log2,2,10,1000,0.6862745098039216
5,log2,4,2,1,0.596078431372549
5,log2,4,2,2,0.6039215686274509
5,log2,4,2,3,0.5882352941176471
5,log2,4,2,4,0.6196078431372549
5,log2,4,2,5,0.6352941176470588
5,log2,4,2,6,0.6666666666666666
5,log2,4,2,7,0.6352941176470588
5,log2,4,2,8,0.6431372549019608
5,log2,4,2,9,0.6078431372549019
5,log2,4,2,10,0.6235294117647059
5,log2,4,2,11,0.6392156862745098
5,log2,4,2,12,0.6588235294117647
5,log2,4,2,13,0.6784313725490196
5,log2,4,2,14,0.6431372549019608
5,log2,4,2,15,0.6666666666666666
5,log2,4,2,16,0.6784313725490196
5,log2,4,2,50,0.6509803921568628
5,log2,4,2,100,0.6588235294117647
5,log2,4,2,1000,0.6666666666666666
5,log2,4,5,1,0.6549019607843137
5,log2,4,5,2,0.5882352941176471
5,log2,4,5,3,0.6431372549019608
5,log2,4,5,4,0.6392156862745098
5,log2,4,5,5,0.6470588235294118
5,log2,4,5,6,0.6392156862745098
5,log2,4,5,7,0.615686274509804
5,log2,4,5,8,0.6627450980392157
5,log2,4,5,9,0.6509803921568628
5,log2,4,5,10,0.615686274509804
5,log2,4,5,11,0.6392156862745098
5,log2,4,5,12,0.6392156862745098
5,log2,4,5,13,0.6588235294117647
5,log2,4,5,14,0.6313725490196078
5,log2,4,5,15,0.6470588235294118
5,log2,4,5,16,0.6666666666666666
5,log2,4,5,50,0.6549019607843137
5,log2,4,5,100,0.6901960784313725
5,log2,4,5,1000,0.6666666666666666
5,log2,4,10,1,0.5803921568627451
5,log2,4,10,2,0.592156862745098
5,log2,4,10,3,0.5725490196078431
5,log2,4,10,4,0.615686274509804
5,log2,4,10,5,0.6196078431372549
5,log2,4,10,6,0.6274509803921569
5,log2,4,10,7,0.6588235294117647
5,log2,4,10,8,0.6392156862745098
5,log2,4,10,9,0.6509803921568628
5,log2,4,10,10,0.6549019607843137
5,log2,4,10,11,0.6431372549019608
5,log2,4,10,12,0.6549019607843137
5,log2,4,10,13,0.6392156862745098
5,log2,4,10,14,0.6431372549019608
5,log2,4,10,15,0.6549019607843137
5,log2,4,10,16,0.6431372549019608
5,log2,4,10,50,0.6705882352941176
5,log2,4,10,100,0.6627450980392157
5,log2,4,10,1000,0.6627450980392157
6,sqrt,1,2,1,0.6352941176470588
6,sqrt,1,2,2,0.5803921568627451
6,sqrt,1,2,3,0.6196078431372549
6,sqrt,1,2,4,0.6392156862745098
6,sqrt,1,2,5,0.6431372549019608
6,sqrt,1,2,6,0.6392156862745098
6,sqrt,1,2,7,0.6
6,sqrt,1,2,8,0.6862745098039216
6,sqrt,1,2,9,0.6039215686274509
6,sqrt,1,2,10,0.6392156862745098
6,sqrt,1,2,11,0.6352941176470588
6,sqrt,1,2,12,0.615686274509804
6,sqrt,1,2,13,0.6352941176470588
6,sqrt,1,2,14,0.6588235294117647
6,sqrt,1,2,15,0.6509803921568628
6,sqrt,1,2,16,0.6784313725490196
6,sqrt,1,2,50,0.6431372549019608
6,sqrt,1,2,100,0.6431372549019608
6,sqrt,1,2,1000,0.6627450980392157
6,sqrt,1,5,1,0.5607843137254902
6,sqrt,1,5,2,0.6
6,sqrt,1,5,3,0.6352941176470588
6,sqrt,1,5,4,0.5647058823529412
6,sqrt,1,5,5,0.6392156862745098
6,sqrt,1,5,6,0.6313725490196078
6,sqrt,1,5,7,0.6078431372549019
6,sqrt,1,5,8,0.6313725490196078
6,sqrt,1,5,9,0.6196078431372549
6,sqrt,1,5,10,0.6745098039215687
6,sqrt,1,5,11,0.6235294117647059
6,sqrt,1,5,12,0.6392156862745098
6,sqrt,1,5,13,0.6313725490196078
6,sqrt,1,5,14,0.6196078431372549
6,sqrt,1,5,15,0.6313725490196078
6,sqrt,1,5,16,0.6352941176470588
6,sqrt,1,5,50,0.6392156862745098
6,sqrt,1,5,100,0.6509803921568628
6,sqrt,1,5,1000,0.6549019607843137
6,sqrt,1,10,1,0.6
6,sqrt,1,10,2,0.6274509803921569
6,sqrt,1,10,3,0.615686274509804
6,sqrt,1,10,4,0.6078431372549019
6,sqrt,1,10,5,0.5725490196078431
6,sqrt,1,10,6,0.6078431372549019
6,sqrt,1,10,7,0.6509803921568628
6,sqrt,1,10,8,0.6509803921568628
6,sqrt,1,10,9,0.6235294117647059
6,sqrt,1,10,10,0.6352941176470588
6,sqrt,1,10,11,0.6235294117647059
6,sqrt,1,10,12,0.6274509803921569
6,sqrt,1,10,13,0.6313725490196078
6,sqrt,1,10,14,0.6470588235294118
6,sqrt,1,10,15,0.6509803921568628
6,sqrt,1,10,16,0.6431372549019608
6,sqrt,1,10,50,0.6784313725490196
6,sqrt,1,10,100,0.6745098039215687
6,sqrt,1,10,1000,0.6627450980392157
6,sqrt,2,2,1,0.615686274509804
6,sqrt,2,2,2,0.611764705882353
6,sqrt,2,2,3,0.6666666666666666
6,sqrt,2,2,4,0.6196078431372549
6,sqrt,2,2,5,0.6196078431372549
6,sqrt,2,2,6,0.6078431372549019
6,sqrt,2,2,7,0.6
6,sqrt,2,2,8,0.6078431372549019
6,sqrt,2,2,9,0.6235294117647059
6,sqrt,2,2,10,0.6274509803921569
6,sqrt,2,2,11,0.6196078431372549
6,sqrt,2,2,12,0.6196078431372549
6,sqrt,2,2,13,0.615686274509804
6,sqrt,2,2,14,0.6431372549019608
6,sqrt,2,2,15,0.6470588235294118
6,sqrt,2,2,16,0.6039215686274509
6,sqrt,2,2,50,0.6705882352941176
6,sqrt,2,2,100,0.6431372549019608
6,sqrt,2,2,1000,0.6588235294117647
6,sqrt,2,5,1,0.596078431372549
6,sqrt,2,5,2,0.6235294117647059
6,sqrt,2,5,3,0.6313725490196078
6,sqrt,2,5,4,0.6078431372549019
6,sqrt,2,5,5,0.6274509803921569
6,sqrt,2,5,6,0.611764705882353
6,sqrt,2,5,7,0.6
6,sqrt,2,5,8,0.611764705882353
6,sqrt,2,5,9,0.6392156862745098
6,sqrt,2,5,10,0.6470588235294118
6,sqrt,2,5,11,0.6509803921568628
6,sqrt,2,5,12,0.6431372549019608
6,sqrt,2,5,13,0.6470588235294118
6,sqrt,2,5,14,0.596078431372549
6,sqrt,2,5,15,0.6039215686274509
6,sqrt,2,5,16,0.6235294117647059
6,sqrt,2,5,50,0.6588235294117647
6,sqrt,2,5,100,0.6823529411764706
6,sqrt,2,5,1000,0.6666666666666666
6,sqrt,2,10,1,0.5803921568627451
6,sqrt,2,10,2,0.615686274509804
6,sqrt,2,10,3,0.6431372549019608
6,sqrt,2,10,4,0.5450980392156862
6,sqrt,2,10,5,0.6392156862745098
6,sqrt,2,10,6,0.6235294117647059
6,sqrt,2,10,7,0.611764705882353
6,sqrt,2,10,8,0.6
6,sqrt,2,10,9,0.6509803921568628
6,sqrt,2,10,10,0.6274509803921569
6,sqrt,2,10,11,0.6274509803921569
6,sqrt,2,10,12,0.6666666666666666
6,sqrt,2,10,13,0.6705882352941176
6,sqrt,2,10,14,0.6588235294117647
6,sqrt,2,10,15,0.6549019607843137
6,sqrt,2,10,16,0.6039215686274509
6,sqrt,2,10,50,0.6352941176470588
6,sqrt,2,10,100,0.6588235294117647
6,sqrt,2,10,1000,0.6549019607843137
6,sqrt,4,2,1,0.5333333333333333
6,sqrt,4,2,2,0.6274509803921569
6,sqrt,4,2,3,0.6431372549019608
6,sqrt,4,2,4,0.611764705882353
6,sqrt,4,2,5,0.5882352941176471
6,sqrt,4,2,6,0.615686274509804
6,sqrt,4,2,7,0.6392156862745098
6,sqrt,4,2,8,0.5843137254901961
6,sqrt,4,2,9,0.596078431372549
6,sqrt,4,2,10,0.611764705882353
6,sqrt,4,2,11,0.6352941176470588
6,sqrt,4,2,12,0.6313725490196078
6,sqrt,4,2,13,0.611764705882353
6,sqrt,4,2,14,0.6392156862745098
6,sqrt,4,2,15,0.6078431372549019
6,sqrt,4,2,16,0.6509803921568628
6,sqrt,4,2,50,0.6627450980392157
6,sqrt,4,2,100,0.6509803921568628
6,sqrt,4,2,1000,0.6549019607843137
6,sqrt,4,5,1,0.6039215686274509
6,sqrt,4,5,2,0.5764705882352941
6,sqrt,4,5,3,0.6274509803921569
6,sqrt,4,5,4,0.5843137254901961
6,sqrt,4,5,5,0.6352941176470588
6,sqrt,4,5,6,0.6588235294117647
6,sqrt,4,5,7,0.6078431372549019
6,sqrt,4,5,8,0.6313725490196078
6,sqrt,4,5,9,0.6509803921568628
6,sqrt,4,5,10,0.611764705882353
6,sqrt,4,5,11,0.6235294117647059
6,sqrt,4,5,12,0.6196078431372549
6,sqrt,4,5,13,0.6549019607843137
6,sqrt,4,5,14,0.6352941176470588
6,sqrt,4,5,15,0.6980392156862745
6,sqrt,4,5,16,0.6509803921568628
6,sqrt,4,5,50,0.6235294117647059
6,sqrt,4,5,100,0.6470588235294118
6,sqrt,4,5,1000,0.6509803921568628
6,sqrt,4,10,1,0.611764705882353
6,sqrt,4,10,2,0.6196078431372549
6,sqrt,4,10,3,0.6196078431372549
6,sqrt,4,10,4,0.6039215686274509
6,sqrt,4,10,5,0.6235294117647059
6,sqrt,4,10,6,0.6509803921568628
6,sqrt,4,10,7,0.611764705882353
6,sqrt,4,10,8,0.6470588235294118
6,sqrt,4,10,9,0.6509803921568628
6,sqrt,4,10,10,0.6196078431372549
6,sqrt,4,10,11,0.6313725490196078
6,sqrt,4,10,12,0.6235294117647059
6,sqrt,4,10,13,0.6431372549019608
6,sqrt,4,10,14,0.6549019607843137
6,sqrt,4,10,15,0.6352941176470588
6,sqrt,4,10,16,0.6588235294117647
6,sqrt,4,10,50,0.6392156862745098
6,sqrt,4,10,100,0.6549019607843137
6,sqrt,4,10,1000,0.6549019607843137
6,log2,1,2,1,0.592156862745098
6,log2,1,2,2,0.6039215686274509
6,log2,1,2,3,0.6588235294117647
6,log2,1,2,4,0.615686274509804
6,log2,1,2,5,0.6039215686274509
6,log2,1,2,6,0.6274509803921569
6,log2,1,2,7,0.6235294117647059
6,log2,1,2,8,0.6745098039215687
6,log2,1,2,9,0.611764705882353
6,log2,1,2,10,0.6313725490196078
6,log2,1,2,11,0.6274509803921569
6,log2,1,2,12,0.6627450980392157
6,log2,1,2,13,0.6196078431372549
6,log2,1,2,14,0.6352941176470588
6,log2,1,2,15,0.6274509803921569
6,log2,1,2,16,0.6392156862745098
6,log2,1,2,50,0.6549019607843137
6,log2,1,2,100,0.6509803921568628
6,log2,1,2,1000,0.6627450980392157
6,log2,1,5,1,0.611764705882353
6,log2,1,5,2,0.596078431372549
6,log2,1,5,3,0.6431372549019608
6,log2,1,5,4,0.6431372549019608
6,log2,1,5,5,0.6
6,log2,1,5,6,0.5843137254901961
6,log2,1,5,7,0.6313725490196078
6,log2,1,5,8,0.6392156862745098
6,log2,1,5,9,0.6313725490196078
6,log2,1,5,10,0.6235294117647059
6,log2,1,5,11,0.6274509803921569
6,log2,1,5,12,0.6666666666666666
6,log2,1,5,13,0.6431372549019608
6,log2,1,5,14,0.6196078431372549
6,log2,1,5,15,0.6392156862745098
6,log2,1,5,16,0.6196078431372549
6,log2,1,5,50,0.6627450980392157
6,log2,1,5,100,0.6588235294117647
6,log2,1,5,1000,0.6588235294117647
6,log2,1,10,1,0.5607843137254902
6,log2,1,10,2,0.6039215686274509
6,log2,1,10,3,0.6196078431372549
6,log2,1,10,4,0.6431372549019608
6,log2,1,10,5,0.615686274509804
6,log2,1,10,6,0.6392156862745098
6,log2,1,10,7,0.6039215686274509
6,log2,1,10,8,0.6235294117647059
6,log2,1,10,9,0.6431372549019608
6,log2,1,10,10,0.6392156862745098
6,log2,1,10,11,0.6274509803921569
6,log2,1,10,12,0.615686274509804
6,log2,1,10,13,0.6509803921568628
6,log2,1,10,14,0.6549019607843137
6,log2,1,10,15,0.6470588235294118
6,log2,1,10,16,0.615686274509804
6,log2,1,10,50,0.6431372549019608
6,log2,1,10,100,0.6588235294117647
6,log2,1,10,1000,0.6588235294117647
6,log2,2,2,1,0.611764705882353
6,log2,2,2,2,0.6235294117647059
6,log2,2,2,3,0.6509803921568628
6,log2,2,2,4,0.615686274509804
6,log2,2,2,5,0.611764705882353
6,log2,2,2,6,0.6274509803921569
6,log2,2,2,7,0.6352941176470588
6,log2,2,2,8,0.6196078431372549
6,log2,2,2,9,0.6509803921568628
6,log2,2,2,10,0.6352941176470588
6,log2,2,2,11,0.6627450980392157
6,log2,2,2,12,0.6274509803921569
6,log2,2,2,13,0.615686274509804
6,log2,2,2,14,0.6196078431372549
6,log2,2,2,15,0.6431372549019608
6,log2,2,2,16,0.6274509803921569
6,log2,2,2,50,0.6549019607843137
6,log2,2,2,100,0.6549019607843137
6,log2,2,2,1000,0.6549019607843137
6,log2,2,5,1,0.611764705882353
6,log2,2,5,2,0.6392156862745098
6,log2,2,5,3,0.5803921568627451
6,log2,2,5,4,0.6235294117647059
6,log2,2,5,5,0.6196078431372549
6,log2,2,5,6,0.6352941176470588
6,log2,2,5,7,0.6235294117647059
6,log2,2,5,8,0.6352941176470588
6,log2,2,5,9,0.6509803921568628
6,log2,2,5,10,0.6470588235294118
6,log2,2,5,11,0.6274509803921569
6,log2,2,5,12,0.6470588235294118
6,log2,2,5,13,0.6313725490196078
6,log2,2,5,14,0.6392156862745098
6,log2,2,5,15,0.6
6,log2,2,5,16,0.6196078431372549
6,log2,2,5,50,0.6431372549019608
6,log2,2,5,100,0.6549019607843137
6,log2,2,5,1000,0.6666666666666666
6,log2,2,10,1,0.596078431372549
6,log2,2,10,2,0.5764705882352941
6,log2,2,10,3,0.5607843137254902
6,log2,2,10,4,0.6352941176470588
6,log2,2,10,5,0.6352941176470588
6,log2,2,10,6,0.6235294117647059
6,log2,2,10,7,0.611764705882353
6,log2,2,10,8,0.6039215686274509
6,log2,2,10,9,0.6666666666666666
6,log2,2,10,10,0.6588235294117647
6,log2,2,10,11,0.6313725490196078
6,log2,2,10,12,0.6745098039215687
6,log2,2,10,13,0.6509803921568628
6,log2,2,10,14,0.6196078431372549
6,log2,2,10,15,0.6745098039215687
6,log2,2,10,16,0.6745098039215687
6,log2,2,10,50,0.6627450980392157
6,log2,2,10,100,0.6627450980392157
6,log2,2,10,1000,0.6666666666666666
6,log2,4,2,1,0.6039215686274509
6,log2,4,2,2,0.6078431372549019
6,log2,4,2,3,0.6039215686274509
6,log2,4,2,4,0.611764705882353
6,log2,4,2,5,0.6
6,log2,4,2,6,0.5686274509803921
6,log2,4,2,7,0.6235294117647059
6,log2,4,2,8,0.6274509803921569
6,log2,4,2,9,0.6509803921568628
6,log2,4,2,10,0.6784313725490196
6,log2,4,2,11,0.6235294117647059
6,log2,4,2,12,0.6470588235294118
6,log2,4,2,13,0.6901960784313725
6,log2,4,2,14,0.6431372549019608
6,log2,4,2,15,0.6274509803921569
6,log2,4,2,16,0.6470588235294118
6,log2,4,2,50,0.6588235294117647
6,log2,4,2,100,0.6588235294117647
6,log2,4,2,1000,0.6588235294117647
6,log2,4,5,1,0.6078431372549019
6,log2,4,5,2,0.615686274509804
6,log2,4,5,3,0.6392156862745098
6,log2,4,5,4,0.6196078431372549
6,log2,4,5,5,0.6078431372549019
6,log2,4,5,6,0.6196078431372549
6,log2,4,5,7,0.6274509803921569
6,log2,4,5,8,0.6313725490196078
6,log2,4,5,9,0.596078431372549
6,log2,4,5,10,0.6313725490196078
6,log2,4,5,11,0.6274509803921569
6,log2,4,5,12,0.6745098039215687
6,log2,4,5,13,0.6509803921568628
6,log2,4,5,14,0.6509803921568628
6,log2,4,5,15,0.6823529411764706
6,log2,4,5,16,0.6549019607843137
6,log2,4,5,50,0.6549019607843137
6,log2,4,5,100,0.6431372549019608
6,log2,4,5,1000,0.6509803921568628
6,log2,4,10,1,0.5450980392156862
6,log2,4,10,2,0.5529411764705883
6,log2,4,10,3,0.5764705882352941
6,log2,4,10,4,0.6431372549019608
6,log2,4,10,5,0.6392156862745098
6,log2,4,10,6,0.6274509803921569
6,log2,4,10,7,0.6431372549019608
6,log2,4,10,8,0.6274509803921569
6,log2,4,10,9,0.6196078431372549
6,log2,4,10,10,0.6352941176470588
6,log2,4,10,11,0.6392156862745098
6,log2,4,10,12,0.6078431372549019
6,log2,4,10,13,0.6431372549019608
6,log2,4,10,14,0.6313725490196078
6,log2,4,10,15,0.6392156862745098
6,log2,4,10,16,0.6352941176470588
6,log2,4,10,50,0.6392156862745098
6,log2,4,10,100,0.6666666666666666
6,log2,4,10,1000,0.6588235294117647
7,sqrt,1,2,1,0.596078431372549
7,sqrt,1,2,2,0.6039215686274509
7,sqrt,1,2,3,0.6352941176470588
7,sqrt,1,2,4,0.6392156862745098
7,sqrt,1,2,5,0.5803921568627451
7,sqrt,1,2,6,0.5803921568627451
7,sqrt,1,2,7,0.6
7,sqrt,1,2,8,0.615686274509804
7,sqrt,1,2,9,0.6078431372549019
7,sqrt,1,2,10,0.6313725490196078
7,sqrt,1,2,11,0.6313725490196078
7,sqrt,1,2,12,0.615686274509804
7,sqrt,1,2,13,0.6549019607843137
7,sqrt,1,2,14,0.6392156862745098
7,sqrt,1,2,15,0.6509803921568628
7,sqrt,1,2,16,0.6274509803921569
7,sqrt,1,2,50,0.6431372549019608
7,sqrt,1,2,100,0.6313725490196078
7,sqrt,1,2,1000,0.6392156862745098
7,sqrt,1,5,1,0.5803921568627451
7,sqrt,1,5,2,0.5686274509803921
7,sqrt,1,5,3,0.6
7,sqrt,1,5,4,0.6392156862745098
7,sqrt,1,5,5,0.6431372549019608
7,sqrt,1,5,6,0.6352941176470588
7,sqrt,1,5,7,0.6039215686274509
7,sqrt,1,5,8,0.6274509803921569
7,sqrt,1,5,9,0.615686274509804
7,sqrt,1,5,10,0.611764705882353
7,sqrt,1,5,11,0.6431372549019608
7,sqrt,1,5,12,0.6235294117647059
7,sqrt,1,5,13,0.615686274509804
7,sqrt,1,5,14,0.6509803921568628
7,sqrt,1,5,15,0.6392156862745098
7,sqrt,1,5,16,0.6235294117647059
7,sqrt,1,5,50,0.6627450980392157
7,sqrt,1,5,100,0.6745098039215687
7,sqrt,1,5,1000,0.6431372549019608
7,sqrt,1,10,1,0.5843137254901961
7,sqrt,1,10,2,0.5803921568627451
7,sqrt,1,10,3,0.6039215686274509
7,sqrt,1,10,4,0.6588235294117647
7,sqrt,1,10,5,0.5607843137254902
7,sqrt,1,10,6,0.6470588235294118
7,sqrt,1,10,7,0.6
7,sqrt,1,10,8,0.6352941176470588
7,sqrt,1,10,9,0.6274509803921569
7,sqrt,1,10,10,0.6235294117647059
7,sqrt,1,10,11,0.615686274509804
7,sqrt,1,10,12,0.611764705882353
7,sqrt,1,10,13,0.6274509803921569
7,sqrt,1,10,14,0.6392156862745098
7,sqrt,1,10,15,0.6549019607843137
7,sqrt,1,10,16,0.6313725490196078
7,sqrt,1,10,50,0.6392156862745098
7,sqrt,1,10,100,0.6313725490196078
7,sqrt,1,10,1000,0.6549019607843137
7,sqrt,2,2,1,0.6
7,sqrt,2,2,2,0.6274509803921569
7,sqrt,2,2,3,0.592156862745098
7,sqrt,2,2,4,0.5882352941176471
7,sqrt,2,2,5,0.6
7,sqrt,2,2,6,0.6078431372549019
7,sqrt,2,2,7,0.6313725490196078
7,sqrt,2,2,8,0.6078431372549019
7,sqrt,2,2,9,0.6549019607843137
7,sqrt,2,2,10,0.6313725490196078
7,sqrt,2,2,11,0.615686274509804
7,sqrt,2,2,12,0.6235294117647059
7,sqrt,2,2,13,0.6392156862745098
7,sqrt,2,2,14,0.6431372549019608
7,sqrt,2,2,15,0.6392156862745098
7,sqrt,2,2,16,0.611764705882353
7,sqrt,2,2,50,0.6313725490196078
7,sqrt,2,2,100,0.6588235294117647
7,sqrt,2,2,1000,0.6392156862745098
7,sqrt,2,5,1,0.592156862745098
7,sqrt,2,5,2,0.6078431372549019
7,sqrt,2,5,3,0.5686274509803921
7,sqrt,2,5,4,0.611764705882353
7,sqrt,2,5,5,0.6431372549019608
7,sqrt,2,5,6,0.6313725490196078
7,sqrt,2,5,7,0.6392156862745098
7,sqrt,2,5,8,0.5843137254901961
7,sqrt,2,5,9,0.6509803921568628
7,sqrt,2,5,10,0.6274509803921569
7,sqrt,2,5,11,0.6235294117647059
7,sqrt,2,5,12,0.6745098039215687
7,sqrt,2,5,13,0.6274509803921569
7,sqrt,2,5,14,0.6470588235294118
7,sqrt,2,5,15,0.6235294117647059
7,sqrt,2,5,16,0.6352941176470588
7,sqrt,2,5,50,0.6509803921568628
7,sqrt,2,5,100,0.6784313725490196
7,sqrt,2,5,1000,0.6588235294117647
7,sqrt,2,10,1,0.5725490196078431
7,sqrt,2,10,2,0.5725490196078431
7,sqrt,2,10,3,0.6078431372549019
7,sqrt,2,10,4,0.6196078431372549
7,sqrt,2,10,5,0.6313725490196078
7,sqrt,2,10,6,0.6470588235294118
7,sqrt,2,10,7,0.6627450980392157
7,sqrt,2,10,8,0.611764705882353
7,sqrt,2,10,9,0.6470588235294118
7,sqrt,2,10,10,0.6392156862745098
7,sqrt,2,10,11,0.6509803921568628
7,sqrt,2,10,12,0.6196078431372549
7,sqrt,2,10,13,0.6549019607843137
7,sqrt,2,10,14,0.6196078431372549
7,sqrt,2,10,15,0.6274509803921569
7,sqrt,2,10,16,0.6274509803921569
7,sqrt,2,10,50,0.6392156862745098
7,sqrt,2,10,100,0.6431372549019608
7,sqrt,2,10,1000,0.6470588235294118
7,sqrt,4,2,1,0.5764705882352941
7,sqrt,4,2,2,0.5725490196078431
7,sqrt,4,2,3,0.6392156862745098
7,sqrt,4,2,4,0.6078431372549019
7,sqrt,4,2,5,0.6274509803921569
7,sqrt,4,2,6,0.6431372549019608
7,sqrt,4,2,7,0.6039215686274509
7,sqrt,4,2,8,0.6196078431372549
7,sqrt,4,2,9,0.6313725490196078
7,sqrt,4,2,10,0.6627450980392157
7,sqrt,4,2,11,0.6235294117647059
7,sqrt,4,2,12,0.6274509803921569
7,sqrt,4,2,13,0.6352941176470588
7,sqrt,4,2,14,0.615686274509804
7,sqrt,4,2,15,0.6431372549019608
7,sqrt,4,2,16,0.6
7,sqrt,4,2,50,0.6509803921568628
7,sqrt,4,2,100,0.6470588235294118
7,sqrt,4,2,1000,0.6352941176470588
7,sqrt,4,5,1,0.5764705882352941
7,sqrt,4,5,2,0.5725490196078431
7,sqrt,4,5,3,0.6235294117647059
7,sqrt,4,5,4,0.592156862745098
7,sqrt,4,5,5,0.6313725490196078
7,sqrt,4,5,6,0.6470588235294118
7,sqrt,4,5,7,0.6313725490196078
7,sqrt,4,5,8,0.6039215686274509
7,sqrt,4,5,9,0.6431372549019608
7,sqrt,4,5,10,0.611764705882353
